transaction_id,account_number,transaction_date,transaction_amount,transaction_type,transaction_description,merchant
cc338b00-89db-453f-8e00-acabbd43e20b,GB71JFQU35061084552346,2023-01-23 00:01:34,129.7,Debit,Measure character impact fly.,Harvey-Clements
ee3929b3-d2d5-4142-b77e-2f5cc4158ec6,GB66DZHX61121805779237,2023-06-16 06:41:25,-1605.86,Debit,Bar important president.,Price Inc
930825e7-1533-4adc-bead-1078bf01480a,GB14CIFB47099571513880,2023-06-12 21:39:38,-694.21,Debit,President fight student example.,"Kent, Mora and Lawrence"
ed5c63d1-941f-482c-b5d9-2d4e93973f55,GB66GDIZ16906306232170,2024-10-04 07:51:51,2537.29,Debit,They owner happy star former design.,"Carlson, Gonzalez and Kelley"
88c43848-3cbe-4069-a921-602db5078eb1,GB84WANP66408167260117,2024-03-23 01:00:47,-3421.07,Credit,Star season alone.,Flynn PLC
0fa29f5d-1ebf-4f0e-ac24-bef3e6f16ba4,GB23OJVB63196272617004,2024-01-16 03:00:02,9496.89,Credit,Age production end stuff plan subject.,"Miller, Wallace and Vasquez"
09ade293-c6db-41a3-9c5c-be0ca4f56a3c,GB22ZVOU40159018420920,2022-12-21 06:25:46,2984.0,Credit,Activity away education media address part.,Gallegos-Oliver
e351dc7f-34bf-4c1c-817c-954f48a0e361,GB52CCGG18380273703950,2024-10-15 08:09:06,5267.84,Credit,Reflect section today method change child.,Wilkins LLC
ed9bf662-f216-4881-9319-03a2ec292b30,GB49BMUW07647809698065,2022-12-09 22:24:58,7833.12,Debit,While that generation space.,Keller LLC
6df598f3-d419-44e3-85dc-d1e8bbafcba4,GB42MPWP65723774424527,2023-06-09 22:00:02,-3094.45,Credit,Almost pay buy down.,Chapman-Williams
0f876c4e-e37e-4993-83cb-39f2244ae52a,GB77UIIY29130235473646,2024-06-22 15:43:04,-504.08,Debit,Whatever much least indeed test exist.,Moran-Williams
3eb5a49f-8c4f-4776-bf16-88a61e51d994,GB09UIGC10355812339130,2024-09-02 20:25:20,745.21,Debit,Successful finally dream apply age soldier.,Fox-Lawrence
66387c49-6755-4647-a688-d622bf6992e5,GB83MYYJ53808771729045,2023-12-13 20:18:56,-1928.7,Credit,Prevent wife impact.,Barrera-Scott
3e17d202-5071-42db-a1ff-d49c1627c3b2,GB32LYVI72465203927431,2023-09-26 08:54:11,2766.12,Credit,Response pull draw technology various.,Callahan and Sons
9eb79bd8-a6f4-4424-b068-bd1a38c76507,GB68CUWM11082276040881,2022-12-05 23:57:10,9274.14,Credit,Address in upon material threat concern.,Stafford LLC
b0896fe4-79b6-48c3-b9dd-c032bc31325e,GB12OKAF45343161529608,2023-03-31 01:31:01,3563.25,Credit,Throw soldier speak commercial.,Williams Ltd
a13979e1-3605-4746-8d62-3786a61159de,GB22ZIXK84907075720932,2023-11-09 16:04:36,7965.64,Credit,Bring total hot notice talk.,"Powell, Garrett and Jackson"
c7502a0f-b39e-4854-9bfc-4542433d9ce6,GB62VQXL77957603844104,2023-11-27 11:52:16,239.95,Debit,Stock western late describe daughter.,"Chandler, Bell and Barrett"
f1c05e6a-9e23-414c-8fe2-cefaad12537c,GB14CIFB47099571513880,2024-05-10 01:47:54,-4904.15,Credit,Under site husband section everyone federal.,Odom LLC
a97df5fb-42c6-4022-a929-cf61ca720bf3,GB91UWMF08077556833073,2023-02-21 18:09:21,-3805.75,Debit,Right family detail.,Kaiser and Sons
38de996e-40d9-4ec5-8f83-eec17f8c3039,GB61IKSG02118077587205,2024-06-13 16:37:28,2737.15,Credit,A service general prove spend.,Barnes Group
9b1d8ee7-6701-480b-99a2-e34ed40614bb,GB05WDFK99456761528669,2023-12-22 04:12:54,8089.09,Debit,Young community yes goal recognize.,Lowery and Sons
ff17b489-7ed5-4c11-bd07-c4ad56b7c436,GB40IABB72485206434434,2023-04-25 12:30:13,3859.96,Debit,Against institution than.,Mccarthy-Howell
f7c40be6-5f86-47b6-bc1e-77767e83153e,GB61IKSG02118077587205,2024-01-01 04:08:14,7050.68,Credit,Knowledge his term structure up fund.,"Mckee, Henderson and Thomas"
40ec5855-f01d-4840-9707-55d88374637d,GB62HRHM77786808221866,2024-05-19 04:43:37,1322.7,Debit,Subject citizen simply staff spring account.,"Booker, Stevens and Jacobson"
35b72aa6-8aa9-44d6-a42e-a3d8a811475d,GB04YLDO46125878219744,2023-04-10 01:31:28,-2045.77,Debit,Day dinner line day father.,Aguirre LLC
518cc9bb-6776-4765-93e8-8035801a3183,GB49IAWM78509137843541,2024-07-03 15:31:45,6861.8,Debit,Might message future list bank.,"Kim, Smith and Williams"
63b57897-98a4-4af3-b8f4-42ad3a392c43,GB07DYPX94580931081883,2024-04-20 06:25:20,-3580.11,Credit,Actually billion trip just method.,"Espinoza, Moore and Caldwell"
9a44c5f7-f3ed-4b33-92e4-c2e2f1b73cc2,GB82RAUA67333005795045,2023-07-19 14:44:29,-2543.96,Debit,Radio law though talk wind member.,Anderson and Sons
fc84d310-b2b5-409a-9a63-af8e96230a4c,GB82RAUA67333005795045,2024-02-01 04:48:18,-2565.12,Debit,Material establish field war similar.,"Martin, Ramirez and Sanders"
e6f2f499-37aa-4cc4-a23f-cb1519e61e22,GB95MDMM86965529696006,2023-06-06 11:49:13,-834.19,Debit,Describe she popular four.,Potter-Doyle
e0c749c2-fe78-40be-bfd2-85a6db49e81b,GB75HHCG68177675742791,2023-02-16 15:35:32,-4085.97,Credit,Every growth growth.,Jones PLC
b6d0a233-0dcd-42ad-b45b-e0ba64e01279,GB96OVYU83896600874556,2024-04-13 09:55:31,7562.11,Debit,About mouth question.,Colon-Morgan
0906cb2e-04bb-4e66-85d0-5775a6e4ccea,GB94VAAJ28278811858062,2024-09-06 20:58:37,-552.85,Credit,Throw dark car nothing.,Jordan Inc
9189dfcc-d37a-4c94-9ddf-d1bb605eda6e,GB22USHG37266782937932,2023-10-22 08:55:48,8270.76,Debit,Memory ball would forward fall month.,Butler-Roth
30cf9338-4f84-4e4d-ae77-925fefac4efd,GB33UXBC04599360276600,2024-07-08 07:07:13,6779.06,Credit,New door interview money low vote.,"Klein, Lyons and Kline"
a4a04baf-a15e-462c-8041-04bf95dde19e,GB75HHCG68177675742791,2023-03-15 20:41:47,1794.54,Debit,Us power service usually air majority.,Jacobs-Owen
eb629dc6-685d-46c9-b279-36026ba49847,GB07RFCX00220016683141,2024-08-13 15:58:21,9733.51,Debit,Raise everyone effort either popular your.,Allen Inc
9635d142-355e-424c-9293-7d614cc73dc7,GB83NOGA55422236410015,2024-06-02 17:47:52,5744.64,Debit,Education fund cultural economy address participant.,Clark-Palmer
29450333-64dd-4d7b-ab88-4728baac3b54,GB84HBPH04134849597544,2024-04-25 16:52:10,8377.5,Credit,Hard operation young woman.,"Neal, Richardson and Clark"
80d25bcc-49e6-4888-9468-b04f4947e1dd,GB41WFZO84032291144713,2023-06-19 00:22:51,-521.92,Credit,Coach marriage economy drug bag game.,Thornton and Sons
707851ff-ca78-4609-a46d-2aeb3cdb5746,GB79LICQ13041672431976,2024-06-22 09:25:32,-1464.37,Credit,Whatever result large.,"Aguirre, Fisher and Rodriguez"
2fe7f760-0e9e-4d00-99c0-88b50704d799,GB18BBXH96419295002016,2024-07-29 23:28:10,441.7,Debit,Station surface chair.,Hernandez PLC
936db544-0ebe-45d7-94eb-2bdc56b6cf80,GB79LICQ13041672431976,2022-12-08 20:36:12,2779.76,Debit,Difference decide key plan.,Parks-Beck
2e3a1c55-8fb8-487d-b1e7-f2719633f7a9,GB63CDMI71921813626239,2023-11-19 22:43:32,4533.43,Credit,Though speak street simple feeling.,Roberson LLC
4a6bdfe0-daf4-48d2-89d9-40910330e742,GB27WOTJ94910262184005,2024-04-14 16:51:01,-4186.7,Credit,Possible budget explain.,Delacruz-Stephens
c04227db-2268-4288-a291-8153a8e04f29,GB91POQI11696811262947,2023-09-17 00:19:36,5642.93,Credit,Boy any do artist six imagine.,"Obrien, Anderson and Stafford"
b4c92a06-252f-4163-ad9d-7b9a6311bc2f,GB26ZTLE03334626892946,2024-04-24 11:50:30,-1219.04,Credit,Participant teacher morning ten.,Vincent Group
6ee9813d-98e7-4164-b117-c479f3416708,GB82TPCR57534078480603,2023-07-02 21:55:54,7407.84,Credit,Sign material boy talk.,Roach-Wilson
ffb9f51b-6b0c-40c4-a004-f30313380d7c,GB76QFSQ40252563212832,2024-02-14 21:21:04,-4129.71,Credit,Meeting bar bill.,"Smith, Sharp and Watson"
f8008420-bf4d-428c-86b7-a8d43140905f,GB41JJOB32851606929957,2023-04-03 09:44:19,8916.2,Debit,Can improve training indicate.,Walsh-Torres
d8525cd3-e449-4b53-8395-7a0ac10a6a17,GB05WDFK99456761528669,2024-08-11 00:52:15,2731.68,Credit,We field allow.,Smith-Stewart
501137c7-00bd-4c13-85b7-1a91221f792a,GB96OVYU83896600874556,2023-12-01 08:27:18,1795.52,Credit,Significant war may address still.,Gross LLC
17e537b5-d9a2-4eeb-9fcb-21bdb9bd07d1,GB66DZHX61121805779237,2024-05-07 10:22:30,3885.78,Debit,As send seven fish.,Young-Colon
d4651b7d-ce0b-4800-84c0-9c65defaba87,GB91ZONY31255756489270,2024-06-22 05:09:01,8815.22,Credit,Be identify body story at.,Henry-Schneider
57cfc645-734d-4212-8ed9-ebaf12ae1112,GB64ZKKZ54750843604261,2023-08-11 14:49:02,-453.86,Debit,Change girl senior.,Rivera-Woodard
7e22165d-01e2-43e3-849b-1df007db6ad2,GB54LJME79314362538527,2023-07-22 22:33:24,7230.05,Credit,Study then check.,Valenzuela-Bautista
0159cf94-95d6-41ab-a3ef-fe257a035d82,GB97TTXW53802877431435,2023-05-03 04:59:49,338.79,Credit,Window impact police understand.,"Carson, Turner and Davis"
d2b19aaa-fc10-4ed3-96de-35ac8077c5b8,GB36LOUH39426681655467,2024-07-30 22:13:31,-4585.46,Credit,Finish bed situation assume need.,"Parker, Sanders and Chavez"
d9712979-7d58-44b9-afa7-3fedb586bbfa,GB44CRPA67519742336487,2024-03-03 21:12:04,-361.29,Debit,Hold state soon position network know.,"Wells, Maynard and Mason"
98c0374d-a9b1-4053-a75e-34e3682d5d90,GB94EITJ94295155095150,2023-01-24 01:32:42,-1686.94,Credit,Treat news economic experience.,Stevens-Rojas
fb5afffd-331c-4a68-a40f-f0b390eae9d2,GB20ZLND21776723883393,2024-09-29 05:32:15,1590.38,Debit,About must glass system drop stock.,"Gardner, Walker and Roberts"
0740783b-bcba-4d75-afa6-4c24cff7154e,GB41JMZH19975417408658,2022-12-13 12:56:57,27.84,Credit,Lose look consumer about reach.,Collier Group
13a7e195-5be3-4241-9a8f-cc6717a2b1cc,GB54LJME79314362538527,2023-06-12 05:29:03,-2530.4,Credit,Short development prepare whom either painting perhaps.,Russell-Delgado
7fb7fa18-ab16-4505-b5e9-c9b2967e3c60,GB02CRIS95439419688592,2023-11-13 01:00:09,-1421.8,Credit,Whether executive society collection black.,"Young, Jones and Bailey"
b56883c0-c831-468f-8e67-8ac83be14c7b,GB41JMZH19975417408658,2023-07-29 00:56:41,4357.86,Debit,Civil form month image save.,"Walker, Bonilla and Walker"
a312df41-078a-49df-b2b7-0f17d182de2b,GB91UWMF08077556833073,2024-09-27 00:52:01,-750.21,Credit,Best feel writer may along.,"Freeman, Hall and Vasquez"
914a90f6-62f3-4294-87b7-bd53f115f3d2,GB75HHCG68177675742791,2024-11-08 11:46:04,4716.76,Debit,Enough son shoulder term.,Lambert-Myers
75549fda-411b-4a7a-b63c-cae225c32235,GB30SSLT78502170256687,2024-08-05 03:59:31,3501.17,Credit,Build sort behind community family much.,Rodriguez-Wyatt
4222ab74-f5d7-4739-9f77-cb63c3b5bd65,GB05WDFK99456761528669,2022-12-06 13:10:25,-2119.46,Debit,His whatever whether design southern yourself.,"Wilson, Johnson and Charles"
ede33bdb-2ad7-4c68-86b0-7613cf3178d7,GB83OHVU37527366709885,2023-11-18 04:59:12,-3995.73,Credit,Clearly hear physical.,"Hawkins, Watson and Mccall"
b3a55389-24f6-4aad-916d-4f1854233552,GB66UYFD13590712071774,2024-04-20 10:22:50,-3179.3,Credit,Including identify determine meeting class.,Martinez Group
7adf6fa5-df4d-4ecd-9bde-3058d3fcf533,GB22USHG37266782937932,2023-09-10 01:05:13,3378.88,Debit,Hotel student cold card himself accept.,Hernandez-Berry
d5f7e90c-d5d1-4aa7-8ef9-00b5d8a4a760,GB40VFWY32777478769394,2024-01-27 21:55:53,1644.98,Credit,View road fast report drop.,"Powell, Barry and Andersen"
877a0a2d-61ca-4bce-82d0-27692793a24d,GB02ZPHB74505674061115,2023-12-29 17:28:25,2151.69,Debit,Trouble operation marriage chance.,"Webb, Smith and Cox"
155d3807-c474-472d-a396-adacb1a3c1b6,GB77UIIY29130235473646,2024-07-12 16:25:30,-939.5,Debit,After relationship difference remember certain thing.,"Watkins, Gonzalez and Schaefer"
6938c05c-cb0c-43a0-b9d7-f4096d7c5825,GB61YYWE61475127893646,2024-04-29 23:10:36,1611.18,Credit,Fly player ago.,Miller PLC
691d23ec-702e-4768-902b-37548519d464,GB36IROE69472780661562,2023-07-08 00:29:10,7755.51,Credit,Reveal wind consumer page.,Meyer-Riley
c3f7e4e1-3fb6-4d05-8cd8-a3140d17bf63,GB22USHG37266782937932,2023-11-26 17:49:06,2561.74,Debit,Hundred clearly street evidence.,Garcia-Hicks
612cbfe3-5712-46df-b027-817f2e150aa6,GB17VOBY23855633836284,2023-05-07 18:53:14,-2305.61,Debit,Yourself while public part when.,Morgan PLC
4fd8c0b3-4b92-41ee-89b2-4634b5e6b7bb,GB78ERCG23646602991562,2024-03-10 09:28:25,-1578.94,Debit,Make evidence drug institution challenge.,Sandoval-Johnson
bb118df6-7757-4fb9-a472-569381ddb37b,GB13QIVM88763508923615,2023-08-29 22:10:43,-2555.68,Debit,Election wrong long one project.,Wheeler-Russell
037a4fe4-8498-4608-b383-206ee7214395,GB98FWWG25181214373393,2024-04-13 05:51:28,4563.96,Credit,Week program bill maybe whose the.,Weiss Inc
b4a200ea-1fd1-4cac-8e7d-65152991af97,GB08PWJD09056875762091,2023-11-16 22:22:37,6552.01,Debit,Responsibility degree long argue magazine.,Perez-Ford
b49944a8-81ce-4a35-83e9-cd6721bef4ee,GB41JJOB32851606929957,2024-06-18 07:54:21,9108.76,Credit,Than create check.,"Lopez, Mitchell and Hull"
cc30ca95-1f98-4d8f-a557-43d6f3fe386f,GB92BJXY09269499706554,2023-07-29 10:13:27,-1171.0,Debit,They song prove but great.,"Allen, Yang and Williams"
416e332d-902d-456c-8ed2-6025af8f026b,GB77JSTX84591097986106,2023-11-12 06:42:27,1675.21,Credit,Because happen run full ago.,"Cunningham, Oneal and Frost"
1888d62a-6b32-404f-9616-5fd55ec8a62e,GB97LNFD99189714592934,2022-11-18 17:32:29,-919.43,Credit,Morning tough recognize pick paper new.,Orr-Gonzalez
9ac85b8b-0e46-48ca-adb5-7c129fd9d7d9,GB61YYWE61475127893646,2023-12-04 23:32:52,-2520.62,Credit,Media reflect politics structure product.,Griffin LLC
1fe6177a-fdf8-4b63-9b72-7ad9bf35a01f,GB41CNVW70536398499410,2023-09-16 03:00:45,3589.45,Credit,Maintain wear itself service summer forward.,Hernandez-Shepherd
7312f6c6-d069-458f-95cd-662fd86b300a,GB27WOTJ94910262184005,2023-06-15 23:08:58,3346.53,Debit,Pick despite hard ago.,Gross-Harris
531b0353-2c95-4ff4-abb0-5c6d9ba8f1ef,GB22USHG37266782937932,2024-01-10 09:13:50,1930.13,Credit,Effect role people.,"Farmer, Aguilar and Bradshaw"
76f83e8d-2369-44ef-9415-ecf6cfa19ffc,GB42MPWP65723774424527,2023-09-21 15:18:42,-4715.37,Debit,Build technology change food.,Ellis-Walters
813464b4-cede-4f5e-a4b9-b32a631803a4,GB23OJVB63196272617004,2024-03-07 14:53:18,5298.12,Credit,If my bring.,"Zimmerman, Diaz and Johnson"
1e9d7496-5f90-4af8-98a7-e26ed9c46f8d,GB70HQQA38552172460912,2023-01-29 12:27:05,6147.72,Debit,Ground lawyer inside class.,"Clark, Nielsen and Chambers"
d16dbec5-7909-4c57-8e6e-2aa05955bcf2,GB68KPDJ13484807729931,2024-03-13 01:01:32,9621.46,Debit,Local fly purpose.,Smith-Cortez
4fd3b4d7-2acf-4043-af10-cee2c6c34de6,GB92BJXY09269499706554,2023-06-22 19:59:11,1642.13,Debit,Impact run place need.,"Charles, Jones and Dillon"
3aae980b-07df-462d-be40-3f40ed99fca6,GB04LFYO95003590866883,2023-08-15 20:22:15,-4209.38,Debit,Former how stay.,Hill and Sons
feb31805-33be-4fdf-aafb-105ea502854f,GB62VQXL77957603844104,2024-01-21 05:28:14,-3241.65,Debit,Fill movement story our avoid.,"Hansen, Johnson and Ray"
b6feb769-f3bb-4234-b31a-913b75058300,GB51UCHB62943129730508,2024-07-04 18:35:28,4887.66,Debit,Serve future here drop.,"Sutton, Rogers and Jimenez"
20e41373-a3da-49f1-b4ec-f00c43083cc4,GB61CTWJ96994370239266,2023-07-02 04:20:37,3127.17,Debit,Prove particularly culture itself key health.,"Crane, Brown and Robinson"
e7f242a5-63cd-48bc-a602-e12823ce4ea1,GB64ZKKZ54750843604261,2023-06-20 04:18:56,-2698.52,Debit,Nature during opportunity perform.,"Herrera, Sims and Williams"
1c43faed-a85d-494f-8770-97f757b9e877,GB04LFYO95003590866883,2023-08-18 01:07:36,5710.38,Credit,Individual before walk simple go rate.,"Johnson, Hamilton and Heath"
7e95db5d-f4c9-45c0-89bb-b0783990dccb,GB61YYWE61475127893646,2024-10-27 00:04:31,-3018.35,Credit,Team certain go.,Roach LLC
0040955d-4eae-4c56-af77-680ebf64c369,GB15LFFK58776494381896,2022-12-16 11:47:04,9717.47,Credit,Make kind defense.,Miranda and Sons
9e21b6c8-3f5b-48f4-8d02-247f386311ae,GB41WFZO84032291144713,2024-10-10 13:04:15,4122.01,Credit,None officer wall.,"Fry, Foster and Pollard"
24f64dbe-a477-4d72-8810-345a1770faf1,GB40VFWY32777478769394,2023-04-26 19:34:30,729.38,Debit,Personal husband that me night.,Hanson Ltd
fddebf04-aac2-4d34-b96f-c0ad3690599b,GB40VFWY32777478769394,2023-12-29 10:54:17,5767.36,Credit,Race through shake.,Miller-Gonzalez
ed8ea925-b8e0-4fe6-9378-b704f0bd2f61,GB95MDMM86965529696006,2024-01-17 22:02:11,6708.54,Credit,Change someone start by.,Taylor-Williams
8a013fc1-80c5-45df-9905-f38ae1db78c1,GB86JKPC12639214424808,2023-05-06 16:59:06,-117.17,Credit,Perhaps kind it bill true guess.,Villanueva-Clark
6d42c988-8557-4646-92e9-bebea711c752,GB57PGVB31352262902309,2024-07-11 05:46:12,-1933.25,Credit,Heavy organization must.,"Liu, Moore and Perkins"
4fb66dbf-e13d-4605-9747-4336020dab5c,GB04YLDO46125878219744,2022-12-17 17:15:10,9517.92,Debit,Important natural before cold series customer.,"Ingram, Ford and Ruiz"
85916b73-4274-4d1c-b447-013f87b805a5,GB78VSZH32015044585898,2023-04-02 09:56:14,5253.88,Debit,At line bad finish.,Johnson-Hamilton
3396ebf2-0062-4337-83a8-bca3a0ca2acf,GB21PFOB86188519973766,2024-05-31 12:48:06,-4760.23,Debit,Order eight foreign suddenly.,"Snyder, Quinn and Duarte"
426bbc20-bf1b-405c-be4c-eca3fb5dfdcb,GB23OJVB63196272617004,2023-12-21 10:33:50,-2078.71,Debit,Teach seven stop begin.,Turner-Newman
c7133bc6-45f4-44be-adbd-9c423b69b99c,GB33DMBT67570430927742,2023-07-12 00:50:19,178.26,Credit,Instead moment table hair.,Gutierrez Inc
1e4b8ea9-54f3-413c-91ce-8f7707405e5d,GB24EGYZ13152581431952,2024-10-28 02:44:34,-2116.71,Credit,Shoulder often quickly continue conference.,White-Rodriguez
0d70efc6-69ec-4ddd-9c5d-3badf51a9840,GB54KKSM79791524372496,2023-12-11 05:49:42,-3992.96,Credit,Sign claim far.,Martinez-Murray
0909128d-535e-40cb-a62b-0e6c3e983406,GB42MPWP65723774424527,2023-05-03 19:12:35,995.56,Debit,Business phone foot should difficult.,"Wilson, Obrien and Watson"
ba6e176c-c66f-494b-806b-bdbea6ef6241,GB62VQXL77957603844104,2023-10-29 20:41:37,9230.16,Credit,Term just institution.,Nichols-Humphrey
851d14c4-473b-493d-9699-acb8c727583b,GB97CLIS31163297476896,2024-11-13 00:56:21,2868.19,Credit,Whatever east practice attack eight town similar.,Prince-Gomez
f3f2a907-60b3-4d2d-9238-238e0b36bd97,GB39PWXR51053421706939,2024-01-11 23:55:28,3832.29,Debit,Base rate company for happen note.,Farrell-Lopez
586882de-2d8e-42d5-a81e-ebb2b4359bb9,GB42MPWP65723774424527,2024-05-19 14:04:47,1511.74,Credit,Ever a fly particular water hour.,"Richards, Gibson and Meza"
4ce1cbde-51dd-41a4-8563-7be6054e5362,GB17VOBY23855633836284,2023-03-06 06:47:37,4884.53,Debit,Budget two imagine.,Rodriguez Inc
8d5d9db2-5d55-496a-a22f-dd0b42d57cc5,GB64ZKKZ54750843604261,2022-12-10 04:32:33,-1230.8,Credit,Security for ever.,Garcia Inc
ee77a3ed-3021-455f-98b8-10a5a19e7a10,GB66DZHX61121805779237,2023-11-07 11:14:50,6632.23,Debit,Finally yet fall argue hair into.,Cook-Santiago
e4bd5529-99f8-49c4-a86f-92fcb3035eee,GB41JMZH19975417408658,2022-12-05 06:29:00,7149.44,Debit,Pm modern positive.,Schultz-Sweeney
f6accf1d-8ad3-40ff-8a50-4ab240a30fba,GB53FLFU75281094638323,2024-06-27 02:56:58,-969.47,Debit,Either realize media other.,Rogers PLC
463f210c-e298-4370-bc2c-b5f8c64b5317,GB53ZNYK10134390581197,2024-06-24 10:03:32,-4632.54,Debit,Chair only nice.,"Martinez, Chase and Rose"
3b6502aa-4fc5-45b1-a06d-7341e873a316,GB11OTTK40549804724524,2024-10-06 06:06:16,-3005.7,Debit,Suddenly father lose least just trial.,"Green, Molina and Mooney"
db09ca0d-34cc-4ae3-9647-0553969f7e10,GB60YBYI98390731313239,2024-11-11 13:23:37,5146.41,Debit,Represent true sense treatment along.,Morrison Ltd
76a081f9-4efb-4f61-bbc7-7501990bd1eb,GB68HMRX11909034195717,2023-11-11 15:27:34,-273.82,Credit,Increase city whole picture.,Vasquez-Barnes
2b1a198e-2dbf-4bad-95f6-a21e12f860b1,GB23DEWJ41738181908930,2023-03-11 07:06:22,-170.04,Credit,Democrat campaign million prepare deep.,"Thornton, Ashley and Perry"
cdb5ca88-f112-4a30-a274-cb78619b1c5f,GB02CQVX11741656227003,2022-11-29 14:05:54,1904.51,Credit,South store box.,"Smith, Gutierrez and Daniels"
418a923e-5b4b-44be-a853-060b6d1a0054,GB78VSZH32015044585898,2023-12-01 01:30:27,7327.05,Credit,Trade thank alone others might.,Sandoval-Gomez
8d29da70-cb6a-43ac-b86f-37b55f45845f,GB60NRCT62695563853632,2024-09-13 04:28:05,8942.29,Credit,Gun your interest use individual reduce.,"Williams, Morris and Lewis"
8c5ed56d-8793-4ebb-beb1-39c39880c29d,GB94EITJ94295155095150,2023-10-19 08:03:29,784.77,Credit,Agent watch game knowledge sure.,Davis-Baker
a4395824-217e-402f-bc64-3fde23ff0852,GB52EBWT93875915543048,2023-09-01 19:48:30,-2418.46,Credit,Staff less focus.,Cummings LLC
9116724f-8410-49e9-ac99-476ec8956ab1,GB57YRPX77847177458281,2023-11-20 22:45:59,-932.18,Debit,Remember night open on leg station.,"Burke, Juarez and Ellis"
76014a85-0756-45b3-8d25-c6299758b710,GB52EBWT93875915543048,2024-06-28 02:41:27,7813.64,Credit,Difficult call market some.,Beltran-Johns
84fb9e34-a783-4419-941c-c02d9a83088a,GB36IROE69472780661562,2024-03-15 07:04:02,1959.43,Credit,Century evening occur country sit.,Brooks LLC
385a75a0-fd86-4b1a-8752-c56af2d9f9f8,GB02JVII39734508683181,2024-09-11 06:20:24,2468.96,Debit,International cell fact oil.,Novak Ltd
746e433a-6cbb-4a9f-8700-074c8c6c5ed5,GB98EVMV71465368755160,2023-08-23 05:18:20,4534.38,Debit,Stop time head question state drop.,Marshall-Williams
913adc07-c71b-4983-b96b-dc8eb6dfc81b,GB87FIOY51554030311045,2024-07-25 02:06:45,-2262.32,Debit,Think southern style.,Peterson PLC
6ca4ed59-8a7d-4084-b5f0-af0d1268791f,GB70HQQA38552172460912,2023-03-01 01:52:02,6422.97,Debit,Financial surface food whole.,"Branch, Gonzalez and Cuevas"
f956cfb9-ade0-4dbd-82a7-299e36fec4f7,GB77UIIY29130235473646,2023-06-08 02:11:09,-2681.5,Credit,Hold cost these put.,Miller-Branch
13fe93e2-234d-4455-9a08-da94faede609,GB89TPMV33424232849900,2023-12-29 14:48:51,-4828.95,Credit,Many couple a hold.,Leonard Inc
90de6407-2980-42ae-b2c4-71f7a2f7a602,GB13JMJF66038020750411,2023-02-03 08:33:18,-3346.21,Debit,They paper political short.,Jones-Wallace
ea11c7cc-4b28-4d3f-bd7a-92c682f2fdd1,GB60YBYI98390731313239,2023-10-07 18:07:27,-281.76,Debit,By time suffer.,Morgan Group
f2103b16-5706-4199-96fc-8b382a986a04,GB16XKQF87343375403027,2023-03-10 14:53:43,2416.28,Debit,Suffer the themselves.,"Boyd, Guerrero and Williams"
e5116c68-0fe7-4d1e-b81b-a1e1b8354882,GB60MKGS15094211197624,2023-01-27 21:06:45,616.34,Credit,Economy degree discover stage receive.,Moses-Peterson
4f947b35-5e17-464b-b97d-bea70e39546b,GB53ZNYK10134390581197,2024-02-06 14:07:48,-4687.93,Credit,Attention mean although.,Webb and Sons
5b85c590-b68c-4231-a675-9d0542e1b9fa,GB05SUOJ49310473921744,2024-01-20 17:10:30,7175.81,Debit,Area father policy dinner east.,"Wilson, Chambers and Mcguire"
2114ccda-2aed-4b0d-b95e-a0919d8679eb,GB04YLDO46125878219744,2023-01-19 02:35:02,9003.92,Debit,Rock listen miss.,Richardson and Sons
a528deab-b666-411f-a2de-be03e68ae28c,GB22OFFQ33421253463043,2024-08-20 11:02:40,4185.55,Debit,Give bank any but.,"Carlson, Cooper and Butler"
e8d76e2e-dda6-43c0-a1b4-245ea1564073,GB16EKRE61599979159436,2024-05-08 21:21:31,4760.91,Debit,But away development kid animal task.,Holmes Group
4c2888f0-e089-4ae3-8661-e45d529f0f4c,GB16EKRE61599979159436,2023-10-13 20:25:09,3967.36,Debit,Various customer away find thousand though.,Fleming-Parker
235bc628-be25-40bb-8316-4fdb5e4bc0be,GB40IABB72485206434434,2024-08-07 09:59:34,6462.8,Credit,Apply sea he art cell she.,Villarreal PLC
b4318cd1-55ae-4a24-8e01-9ce2604fb6bd,GB52EBWT93875915543048,2023-12-29 16:03:43,-2009.61,Debit,Stand take seek too.,"Patterson, Martinez and Williams"
b155db76-a683-489a-8c58-07c889307f1b,GB85AEQP66600413303962,2023-10-21 23:46:28,1297.59,Debit,Land middle hour.,Young-Hudson
72f319e3-712d-4846-b730-1d1cf876734d,GB53KCXH01707276916156,2023-04-26 18:38:13,-4871.79,Credit,Develop number box.,Hernandez LLC
b65030bd-95ec-4a34-a417-fa33f4b7e32c,GB68CUWM11082276040881,2023-08-13 01:22:14,624.85,Credit,Pay recognize whether recently.,"Alvarez, Simpson and Marshall"
68b67ac2-d6c6-4bab-afd5-0d852f4985da,GB34TCCN92781178864293,2023-08-18 00:41:58,-922.94,Debit,Become not own approach town technology.,"Brown, Weber and Reeves"
28f95b02-4662-48c7-830e-b32103ef4bc8,GB60YBYI98390731313239,2023-12-03 21:12:37,-1609.22,Credit,Investment activity book employee education.,"Freeman, White and Ramirez"
f6c1d4ed-bb18-42b3-937a-50b582985366,GB82TPCR57534078480603,2024-02-26 16:55:23,-3343.52,Debit,Picture need reason.,"Brooks, Jimenez and Kemp"
